Format ID,AWSID,Year,Month,Day,Hour,Minute,MotusID,GNSSLowI,Lat_Low,Long_Low,GNSSHighI,Lat_High,Long_High,MultiMsgI,MsgNo,NoofMsg,StatsI,Hm0,WPDir,WPDirSwell,WMDir,WPDirWind,Tm02,Tp,Tswell,Twind,Hswell,Hwind,Hmax,Hcrest,Htrough,Tmax,Tz,H13,WMSpr,EngI,Vin,Iin,SpectralI,NoHzB,B1E,B1A1,B1A2,B1B1,B1B2,K1,B2E,B2A1,B2A2,B2B1,B2B2,K2,B3E,B3A1,B3A2,B3B1,B3B2,K3,B4E,B4A1,B4A2,B4B1,B4B2,K4,B5E,B5A1,B5A2,B5B1,B5B2,K5,B6E,B6A1,B6A2,B6B1,B6B2,K6,B7E,B7A1,B7A2,B7B1,B7B2,K7,B8E,B8A1,B8A2,B8B1,B8B2,K8,B9E,B9A1,B9A2,B9B1,B9B2,K9,B10E,B10A1,B10A2,B10B1,B10B2,K10,B11E,B11A1,B11A2,B11B1,B11B2,K11,B12E,B12A1,B12A2,B12B1,B12B2,K12,B13E,B13A1,B13A2,B13B1,B13B2,K13,B14E,B14A1,B14A2,B14B1,B14B2,K14,B15E,B15A1,B15A2,B15B1,B15B2,K15,B16E,B16A1,B16A2,B16B1,B16B2,K16,B17E,B17A1,B17A2,B17B1,B17B2,K17,B18E,B18A1,B18A2,B18B1,B18B2,K18,B9E,B19A1,B19A2,B19B1,B19B2,K19,B20E,B20A1,B20A2,B20B1,B20B2,K20,B21E,B21A1,B21A2,B21B1,B21B2,K21,B22E,B22A1,B22A2,B22B1,B22B2,K22,B23E,B23A1,B23A2,B23B1,B23B2,K23,B24E,B24A1,B24A2,B24B1,B24B2,K24,B25E,B25A1,B25A2,B25B1,B25B2,K25,B26E,B26A1,B26A2,B26B1,B26B2,K26,B27E,B27A1,B27A2,B27B1,B27B2,K27,B28E,B28A1,B28A2,B28B1,B28B2,K28,B29E,B29A1,B29A2,B29B1,B29B2,K29,B30E,B30A1,B30A2,B30B1,B30B2,K30,B31E,B31A1,B31A2,B31B1,B31B2,K31,B32E,B32A1,B32A2,B32B1,B32B2,K32
128,62045,2026,7,7,2,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,0.3,8,266,270,8,5.2,7.3,10.2,7.3,0.1,0.3,0.5,0.3,0.3,5.5,5.6,0.3,66,1,11.4,39,1,32,0,0.1616,0.7566,-0.0773,-0.3276,0.03,0,0.0726,0.5895,0.082,-0.2831,0.06,0,-0.0525,0.4863,-0.23,0.3457,0.11,0.003,0.1299,0.4609,-0.3791,-0.2082,0.36,0.003,0.1346,0.7621,-0.2076,-0.1664,0.27,0.003,-0.2315,0.8695,-0.1948,0.0768,0.23,0.007,-0.1644,0.3147,-0.4513,0.3692,0.56,0.012,-0.1204,-0.4984,-0.7299,0.3724,0.87,0.031,0.1407,-0.6897,-0.8095,-0.3325,1.05,0.049,0.2338,-0.4662,-0.6294,-0.6184,1.09,0.091,0.5164,-0.1411,-0.2911,0.0631,0.9,0.063,0.1208,-0.2137,-0.0634,0.8445,0.38,0.038,-0.4197,-0.4664,-0.7405,0.826,0.33,0.025,-0.399,-0.5137,-0.7388,0.7376,0.41,0.026,-0.3993,-0.5619,-0.7832,0.6279,0.52,0.017,-0.1659,-0.4969,-0.6307,0.3458,0.66,0.026,-0.3154,-0.3557,-0.4836,0.5884,0.73,0.024,-0.4676,-0.3444,-0.5235,0.5314,0.78,0.017,-0.22,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,3,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,0.3,59,265,258,59,5.1,8,10.2,8,0.1,0.3,0.5,0.3,0.3,7.5,5.1,0.3,71,1,11.4,39,1,32,0,0.2226,0.1833,0.1247,0.0321,0.04,0,0.0556,0.3375,-0.1272,0.244,0.06,0,-0.0558,0.288,-0.0624,0.1958,0.13,0.005,-0.1932,-0.3533,-0.5287,0.1134,0.59,0.007,-0.0809,-0.1519,-0.6101,0.043,0.67,0.002,-0.0029,-0.0914,-0.3758,0.1244,0.6,0.004,-0.2104,-0.4696,-0.6102,0.1567,0.94,0.022,-0.1352,-0.7579,-0.8094,0.2623,1.24,0.039,0.1353,-0.5382,-0.729,-0.1932,1.19,0.067,0.1348,0.2716,-0.1389,-0.1706,0.86,0.125,0.0914,-0.3001,0.3276,-0.3485,0.6,0.04,-0.0048,-0.3532,-0.4326,0.2445,0.16,0.025,-0.2696,-0.4936,-0.418,0.5216,0.32,0.028,-0.2113,-0.534,-0.6384,0.3093,0.59,0.012,-0.1445,-0.4035,-0.5523,0.1975,0.53,0.018,-0.0906,-0.521,-0.4694,0.0903,0.59,0.026,-0.2388,-0.5193,-0.6517,0.3484,0.72,0.015,-0.242,-0.2957,-0.4748,0.5025,0.77,0.016,0.1218,-0.487,-0.1,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,4,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,0.4,315,246,266,315,5.3,7.8,10.7,7.8,0.1,0.3,0.5,0.2,0.3,7,5.5,0.3,45,1,11.4,39,1,32,0,-0.0843,-0.2,0.2261,-0.5493,0.05,0,-0.1804,-0.0419,-0.3275,-0.2948,0.08,0,-0.1208,0.6991,-0.018,-0.2742,0.18,0.005,-0.0834,0.3113,-0.4243,-0.3001,0.53,0.006,-0.1795,0.59,-0.2793,-0.4457,0.35,0.004,-0.1271,0.4637,-0.3777,-0.3164,0.46,0.007,-0.5173,0.2404,-0.5548,0.4784,0.75,0.023,-0.3579,-0.509,-0.8318,0.6284,1.12,0.032,-0.177,-0.8455,-0.879,0.3082,1.09,0.089,0.031,-0.8811,-0.8733,0.0431,1.01,0.15,0.4731,0.2147,-0.485,-0.077,0.84,0.056,0.0879,0.7277,-0.2356,0.3439,0.42,0.028,-0.6054,0.6476,-0.2841,0.5679,0.42,0.035,-0.5773,0.6231,-0.3581,0.639,0.57,0.025,-0.6998,0.4553,-0.4462,0.7084,0.56,0.025,-0.5034,-0.0022,-0.591,0.7446,0.79,0.019,-0.428,0.0074,-0.55,0.6273,0.91,0.015,-0.4232,0.1223,-0.4426,0.5255,0.74,0.013,-0.2881,-0.106,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,5,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,0.3,285,245,270,285,4.5,7.3,10.2,7.3,0.1,0.3,0.5,0.3,0.3,4.3,4.6,0.3,64,1,11.4,39,1,32,0,0.0421,0.2142,0.0276,-0.8584,0.04,0,0.3086,0.3209,-0.247,-0.8089,0.05,0,0.1091,0.6281,-0.2736,-0.4314,0.08,0.006,-0.3498,0.6469,-0.1812,-0.076,0.27,0.011,-0.2336,0.388,-0.395,-0.0632,0.45,0.004,-0.098,0.8423,-0.131,-0.0526,0.25,0.004,0.1459,0.3904,-0.4546,0.0074,0.42,0.019,-0.2825,-0.1409,-0.694,0.522,0.75,0.04,-0.3489,-0.59,-0.7591,0.5895,0.91,0.053,-0.266,-0.5004,-0.7461,0.576,0.84,0.063,0.0592,-0.4101,-0.6345,0.4442,0.81,0.038,0.074,0.1152,-0.3416,0.7403,0.58,0.028,-0.4625,0.2514,-0.4059,0.9457,0.27,0.011,-0.4921,0.1182,-0.5088,0.9316,0.35,0.027,-0.6236,0.0834,-0.6069,0.9174,0.49,0.01,-0.184,0.1443,-0.2634,0.8694,0.52,0.02,0.1799,0.1081,-0.0308,0.8049,0.58,0.033,0.3807,0.2212,0.1186,0.7633,0.8,0.016,-0.0928,0.1036,0,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,6,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,0.3,257,237,246,257,4.7,8.3,10.7,8.3,0.1,0.3,0.5,0.3,0.2,6.3,4.7,0.3,29,1,11.4,39,1,32,0,-0.2134,-0.0507,0.2053,-0.7965,0.05,0,0.3393,0.4512,-0.2206,-0.8112,0.04,0.001,0.3554,0.483,-0.3553,-0.6453,0.08,0.003,0.4071,0.5634,-0.3639,-0.3431,0.16,0.021,-0.1287,0.2599,-0.4481,0.1583,0.39,0.014,-0.3124,0.3108,-0.4769,0.6066,0.37,0.008,-0.3074,0.1062,-0.435,0.5998,0.42,0.026,-0.3424,-0.1767,-0.5643,0.7779,0.72,0.025,-0.3199,-0.34,-0.5801,0.7264,0.8,0.041,-0.1662,-0.5071,-0.6607,0.6493,0.68,0.057,-0.1483,-0.3674,-0.588,0.7461,0.64,0.028,-0.1583,-0.0137,-0.4265,0.8625,0.48,0.037,-0.408,0.0146,-0.5005,0.9604,0.34,0.026,-0.5422,0.0083,-0.5681,0.9492,0.33,0.017,-0.5557,-0.0044,-0.5906,0.9277,0.43,0.011,-0.5486,0.0088,-0.5439,0.9151,0.44,0.011,-0.0965,0.019,-0.1726,0.8994,0.46,0.037,0.2921,0.0658,0.1464,0.8883,0.82,0.01,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,7,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,0.3,247,249,241,247,4.4,8.8,10.2,8.8,0.1,0.3,0.4,0.2,0.2,4,4.4,0.2,24,1,11.4,39,1,32,0,0.2139,0.0594,-0.2835,-0.8043,0.05,0,0.3305,0.1925,-0.2429,-0.7594,0.04,0.001,0.4561,0.6066,-0.2307,-0.7107,0.06,0.001,0.1445,0.4881,-0.105,-0.2155,0.14,0.009,0.2819,0.4012,-0.3195,-0.2292,0.43,0.014,0.1875,0.4785,-0.3451,0.2107,0.39,0.013,-0.4125,0.2586,-0.4467,0.7393,0.49,0.029,-0.2651,-0.3279,-0.6812,0.7016,0.74,0.038,-0.2682,-0.3653,-0.6174,0.7786,0.78,0.047,-0.2527,-0.444,-0.6175,0.7432,0.8,0.033,-0.153,-0.3319,-0.5951,0.7417,0.72,0.022,-0.1933,0.0253,-0.4798,0.8126,0.45,0.03,-0.3837,0.1298,-0.4387,0.9571,0.31,0.01,-0.5557,0.1566,-0.5191,0.9457,0.29,0.012,-0.3817,0.1409,-0.2547,0.9411,0.37,0.013,-0.6084,0.1281,-0.5237,0.8822,0.47,0.012,-0.563,-0.0178,-0.5852,0.7681,0.56,0.005,-0.2938,0.0309,-0.2951,0.8186,0.39,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,8,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,0.4,274,236,223,274,4.6,7.1,10.2,7.1,0.1,0.4,0.5,0.3,0.3,4.3,4.6,0.3,73,1,11.4,39,1,32,0,-0.0278,0.2259,-0.0172,-0.8879,0.04,0,0.2378,0.4746,-0.2923,-0.6183,0.04,0,0.2751,0.3263,-0.3203,-0.5993,0.08,0.001,0.2497,0.4662,-0.192,-0.6297,0.1,0.006,0.0189,0.5324,-0.2878,-0.4249,0.25,0.011,-0.1294,0.7035,-0.2424,-0.3719,0.34,0.011,-0.3939,0.4561,-0.3993,0.1823,0.63,0.015,-0.4757,0.0602,-0.6308,0.6219,0.74,0.03,-0.5137,-0.2148,-0.7026,0.7979,0.98,0.028,-0.1766,-0.5507,-0.7928,0.3974,0.94,0.032,0.139,-0.2213,-0.5611,0.3647,0.82,0.096,0.04,0.4063,-0.2542,0.7651,0.44,0.024,-0.5801,0.4086,-0.4402,0.872,0.33,0.029,-0.6587,0.4382,-0.4142,0.8447,0.47,0.068,-0.7304,0.3552,-0.5023,0.8755,0.46,0.046,-0.6241,0.3108,-0.4859,0.7611,0.61,0.05,-0.7287,0.4185,-0.4535,0.7744,0.55,0.041,-0.7731,0.3785,-0.4491,0.738,0.57,0.028,0,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,9,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,0.4,194,246,226,194,4.5,7.1,10.2,7.1,0.1,0.4,0.4,0.2,0.2,6.3,4.6,0.3,55,1,11.4,39,1,32,0,0.2082,-0.2758,0.0444,-0.0284,0.05,0,-0.0162,-0.2493,0.1645,-0.3164,0.06,0,-0.2641,0.1316,0.2082,0.0616,0.11,0,-0.1139,0.0355,0.1747,-0.3673,0.28,0.004,-0.1997,0.0248,-0.4706,-0.0573,0.72,0.009,-0.1946,-0.2483,-0.6986,0.0972,0.83,0.014,-0.243,-0.5863,-0.7686,0.1528,0.83,0.011,-0.2995,-0.4918,-0.7666,0.2999,0.96,0.027,-0.3232,-0.5744,-0.81,0.4812,1.09,0.052,-0.4177,-0.3773,-0.7268,0.5672,1.14,0.03,-0.0791,0.172,-0.2992,0.1759,0.68,0.08,-0.3622,0.6306,-0.0968,-0.1969,0.34,0.032,-0.4651,0.5074,-0.2076,0.1258,0.48,0.07,-0.3938,-0.039,-0.5485,0.1528,0.87,0.039,-0.5295,0.0875,-0.5029,0.5823,1.04,0.025,-0.4484,0.0441,-0.3504,0.2059,0.88,0.028,-0.3984,0.0467,-0.5121,0.3253,0.99,0.029,-0.6294,0.351,-0.3001,0.5303,0.9,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,10,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,0.3,268,253,253,268,4.3,9.5,12.8,9.5,0.1,0.3,0.5,0.3,0.3,6.3,4.2,0.3,24,1,11.4,39,1,32,0,-0.1686,0.0474,-0.0232,-0.5817,0.06,0,-0.2061,0.1679,0.1194,-0.4941,0.06,0,-0.1522,-0.3152,-0.154,0.0256,0.2,0,-0.0205,0.4685,0.0768,-0.1506,0.15,0.003,-0.0525,0.6148,-0.2143,-0.5056,0.32,0.008,0.233,0.5513,-0.3666,-0.5045,0.36,0.008,-0.3376,-0.0741,-0.6806,0.5962,0.7,0.007,-0.2161,-0.2583,-0.6962,0.5139,0.88,0.036,-0.0253,-0.746,-0.8652,-0.0053,1.08,0.021,0.0271,-0.6778,-0.6711,-0.0962,1.08,0.047,0.4813,0.1195,-0.3504,0.0928,0.76,0.035,0.1826,0.5425,0.0113,0.7141,0.23,0.022,-0.474,0.2678,-0.4276,0.7896,0.41,0.01,-0.463,-0.215,-0.6035,0.6914,0.48,0.011,-0.4267,-0.0028,-0.4091,0.5371,0.57,0.014,-0.4207,-0.0126,-0.4825,0.4866,0.72,0.007,-0.3569,-0.3249,-0.44,0.5048,0.7,0.006,-0.3074,0.0491,-0.1341,-0.0577,0.69,0.009,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,7,11,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,0.3,3,260,324,3,4.1,3.4,10.2,3.4,0.1,0.3,0.5,0.3,0.3,4,4.2,0.3,40,1,11.4,39,1,32,0,-0.1352,0.5836,0.0908,-0.5866,0.04,0,0.0428,0.7301,0.0366,-0.3388,0.04,0,-0.3938,0.8239,-0.0043,0.0835,0.07,0,-0.3711,0.7609,-0.1003,0.2225,0.1,0.002,0.2993,0.907,-0.0821,0.0065,0.16,0.005,0.2077,0.9161,-0.0555,0.0455,0.17,0.009,-0.0682,0.7396,-0.2975,0.1667,0.37,0.008,-0.0333,-0.1517,-0.5931,0.2975,0.63,0.038,-0.0105,-0.7494,-0.8571,-0.0008,0.87,0.03,-0.0225,-0.7441,-0.7668,0.222,1.01,0.048,0.1792,-0.5569,-0.4799,0.1752,0.94,0.042,0.256,-0.1344,0.0183,0.8182,0.49,0.028,-0.136,-0.2678,-0.3138,0.9159,0.26,0.019,-0.4036,-0.3324,-0.5319,0.8742,0.37,0.015,-0.3074,-0.4454,-0.546,0.7385,0.43,0.019,-0.2659,-0.3643,-0.2461,0.6244,0.67,0.011,-0.2096,-0.4374,-0.4059,0.5275,0.62,0.014,0.0074,-0.2658,-0.127,0.5215,0.82,0.019,-0.0854,-0.36,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62045,2026,7,7,11,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,0.3,3,260,324,3,4.1,3.4,10.2,3.4,0.1,0.3,0.5,0.3,0.3,4,4.2,0.3,40,1,11.4,39,1,32,0,-0.1352,0.5836,0.0908,-0.5866,0.04,0,0.0428,0.7301,0.0366,-0.3388,0.04,0,-0.3938,0.8239,-0.0043,0.0835,0.07,0,-0.3711,0.7609,-0.1003,0.2225,0.1,0.002,0.2993,0.907,-0.0821,0.0065,0.16,0.005,0.2077,0.9161,-0.0555,0.0455,0.17,0.009,-0.0682,0.7396,-0.2975,0.1667,0.37,0.008,-0.0333,-0.1517,-0.5931,0.2975,0.63,0.038,-0.0105,-0.7494,-0.8571,-0.0008,0.87,0.03,-0.0225,-0.7441,-0.7668,0.222,1.01,0.048,0.1792,-0.5569,-0.4799,0.1752,0.94,0.042,0.256,-0.1344,0.0183,0.8182,0.49,0.028,-0.136,-0.2678,-0.3138,0.9159,0.26,0.019,-0.4036,-0.3324,-0.5319,0.8742,0.37,0.015,-0.3074,-0.4454,-0.546,0.7385,0.43,0.019,-0.2659,-0.3643,-0.2461,0.6244,0.67,0.011,-0.2096,-0.4374,-0.4059,0.5275,0.62,0.014,0.0074,-0.2658,-0.127,0.5215,0.82,0.019,-0.0854,-0.36,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,44912,2026,7,7,13,0,136,1,49.91,-2.88,0,0,0,0,0,0,1,0.3,262,263,264,262,4.2,7.8,10.2,7.8,0.1,0.3,0.6,0.3,0.3,7.8,4.5,0.3,20,1,10.4,39,1,32,0.005,-0.1546,-0.0606,-0.3424,-0.5175,0.44,0.005,0.1012,-0.1968,-0.5069,-0.148,0.6,0.009,-0.0418,-0.7554,-0.604,0.3364,0.73,0.008,-0.0169,-0.6856,-0.8089,0.1515,0.81,0.014,-0.1411,-0.5401,-0.7657,0.2863,0.9,0.045,-0.0441,-0.7565,-0.8872,0.1296,0.91,0.054,-0.0352,-0.877,-0.9182,0.0213,0.9,0.077,-0.088,-0.8666,-0.851,0.078,0.99,0.046,-0.1539,-0.6014,-0.6772,0.2485,0.91,0.057,-0.1864,-0.6304,-0.8418,0.319,0.89,0.06,-0.2446,-0.6609,-0.8141,0.3771,0.96,0.042,-0.0512,-0.6085,-0.7962,-0.0844,1.15,0.031,-0.2247,-0.649,-0.7747,0.2954,1.1,0.015,-0.1476,-0.6303,-0.667,0.241,1.13,0.014,-0.1549,-0.4759,-0.4906,0.4289,1.07,0.01,-0.0669,-0.2609,-0.4097,0.6473,1.25,0.006,-0.11,-0.4438,-0.5008,0.3925,0.78,0.007,0.1062,0.151,-0.08,0.3392,1.23,0.013,0.002,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,44912,2026,7,7,12,0,136,1,49.91,-2.88,0,0,0,0,0,0,1,0.3,271,265,270,271,3.9,7.5,10.2,7.5,0.1,0.3,0.5,0.3,0.3,7.8,4,0.3,38,1,10.4,39,1,32,0.004,-0.1238,-0.0389,-0.271,-0.5222,0.37,0.004,-0.0478,-0.1373,-0.3607,-0.0693,0.52,0.004,-0.1762,-0.1477,-0.6208,0.2975,0.82,0.006,-0.2611,-0.4086,-0.7651,0.3542,0.81,0.007,-0.147,-0.7454,-0.8303,0.311,0.72,0.038,0.0852,-0.8006,-0.8708,-0.1084,0.86,0.048,0.0027,-0.8728,-0.9094,0.0121,0.92,0.023,-0.0802,-0.4118,-0.7042,0.0299,0.8,0.057,0.0154,-0.4302,-0.7316,-0.0779,0.94,0.034,-0.225,-0.5829,-0.703,0.3298,1.02,0.028,-0.2442,-0.2683,-0.5463,0.2197,0.99,0.016,-0.1059,-0.4705,-0.3563,0.2271,0.96,0.012,0.1174,-0.5037,-0.5407,-0.1453,0.83,0.015,0.1013,-0.4951,-0.6367,-0.0873,0.82,0.008,-0.0601,-0.5152,-0.2914,0.2314,0.82,0.015,-0.1021,-0.743,-0.5827,0.331,0.95,0.008,-0.0805,-0.5876,-0.1993,0.2543,1.08,0.008,-0.0379,-0.6111,-0.204,0.4309,0.89,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,44912,2026,7,7,14,0,136,1,49.91,-2.88,0,0,0,0,0,0,1,0.3,271,270,270,271,4.5,8,10.2,8,0.1,0.3,0.5,0.3,0.3,8.3,4.7,0.3,15,1,10.4,39,1,32,0.006,0.1033,-0.3396,-0.6566,-0.242,0.65,0.007,-0.0612,-0.4395,-0.6117,0.3143,0.71,0.007,-0.143,-0.7213,-0.6814,0.4182,0.83,0.008,0.0379,-0.7643,-0.7047,0.101,0.8,0.016,-0.004,-0.7636,-0.8714,-0.0267,0.79,0.058,-0.044,-0.8612,-0.887,0.0787,0.87,0.082,0.0247,-0.8069,-0.8806,-0.1082,0.92,0.138,0.0101,-0.8802,-0.9373,0.0015,0.93,0.036,-0.0635,-0.55,-0.745,-0.1254,0.81,0.05,-0.2526,-0.6324,-0.8069,0.3193,1,0.037,-0.1201,-0.5983,-0.7123,0.2235,0.96,0.021,-0.0235,-0.7614,-0.694,-0.025,0.93,0.021,-0.0317,-0.6862,-0.7409,0.1174,1.02,0.009,-0.0983,-0.2029,-0.4673,-0.1194,0.89,0.008,-0.0309,-0.087,-0.3891,0.0739,1.14,0.007,-0.1138,-0.3003,-0.6134,0.0388,0.96,0.007,-0.041,-0.3293,-0.2941,0.3888,1.08,0.006,-0.027,-0.2949,-0.4509,0.2142,0.84,0.004,0,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
